ID	DOCULECT	CONCEPT	TOKENS	CONCEPTICON_ID
4174	Bankan_Tey_Dogon	braid	ɛ́rí	1043.0
4198	Bankan_Tey_Dogon	braid	kù.ù-ɛ̀rí.ì	1043.0
4869	Togo_Kan	braid	kú.n#mùnó	3295.0
6480	Togo_Kan	braid	mùnó	1043.0
6497	Togo_Kan	braid	kù.n-mùnú	1043.0
6663	Bankan_Tey_Dogon	braid	ɛ́rí	3295.0
13341	Toro_Tegu_Dogon	braid	mú.údù	1368.0
13342	Toro_Tegu_Dogon	braid	mbú.údù	1368.0
19766	Toro_Tegu_Dogon	braid	kù-ɛ́rú	1043.0
19767	Toro_Tegu_Dogon	braid	zímí	3295.0
19769	Toro_Tegu_Dogon	braid	ɛ́rá	1043.0
19770	Toro_Tegu_Dogon	braid	ɛ́rú	1043.0
20456	Donno_So_Dogon	braid	múnn-è	3295.0
20457	Donno_So_Dogon	braid	kû#-mɔ̀.ɔ̀#múnnò	3295.0
23816	Donno_So_Dogon	braid	tàbà-kám.bù	1368.0
25859	Penange	braid	mún.dé	3295.0
26251	Penange	braid	mún.dé	1043.0
28977	Toro_Tegu_Dogon	braid	ɛ́rá	3295.0
28978	Toro_Tegu_Dogon	braid	ɛ́rú	3295.0
29696	Mombo_Dogon	braid	kó.ó#mún.dé	3295.0
31457	Mombo_Dogon	braid	kò.ò#mún.dú	1043.0
31459	Mombo_Dogon	braid	kò.ò#mún.dé	1043.0
36329	Jamsay_Dogon	braid	arakam	1368.0
43634	Jamsay_Dogon	braid	kù.ù.n-mǔn	1043.0
43636	Jamsay_Dogon	braid	ti.n	1043.0
43637	Jamsay_Dogon	braid	tɛ�	1043.0
43638	Jamsay_Dogon	braid	muno	1043.0
44968	Jamsay_Dogon	braid	kú.ú.n#mùnó	3295.0
47175	Yorno_So	braid	kú.ù##ɛ́rɛ́	3295.0
49516	Yorno_So	braid	kù.ù-ɛ́rú	1043.0
49537	Yorno_So	braid	ɛ́rɛ́	1043.0
49554	Yorno_So	braid	kù.ù-páláj	3295.0
50604	Najamba	braid	kìrɡà-kám.bù	1368.0
57380	Yorno_So	braid	dùmɔ̀-kámù	1368.0
59696	Najamba	braid	kì.ì-èrú	1043.0
59698	Najamba	braid	ɛ́rɛ́	1043.0
61741	Najamba	braid	kí.ì#ɛ́rɛ́	3295.0
64663	Ben_Tey_Dogon	braid	àrà-kâm	1368.0
69047	Ben_Tey_Dogon	braid	kù.ù-mòl-í.ì	1043.0
69049	Ben_Tey_Dogon	braid	mùló	1043.0
69842	Bunoge_Dogon	braid	bɛ́ɡɛ̀	3295.0
69927	Bankan_Tey_Dogon	braid	kìrìkà-kám.béj	1368.0
70321	Bunoge_Dogon	braid	bɛ́ɡɛ̀	1043.0
72248	Ben_Tey_Dogon	braid	kú.ù#mùló	3295.0
74091	Yanda_Dom_Dogon	braid	kó.ó#ɛ́dɛ́	3295.0
76335	Yanda_Dom_Dogon	braid	kò.ò-ɛ̀dú	1043.0
76349	Yanda_Dom_Dogon	braid	ɛ́dá-lì	1043.0
76350	Yanda_Dom_Dogon	braid	ɛ́dɛ́	1043.0
79567	Tommo_So_Dogon	braid	tàbà#kám.bé	1368.0
84401	Yanda_Dom_Dogon	braid	tàbà-kám.bù	1368.0
88388	Dogul_Dom_Dogon	braid	ɛ́rɛ̀	3295.0
88698	Dogul_Dom_Dogon	braid	ɛ́rù-ɡ	1043.0
88710	Dogul_Dom_Dogon	braid	ɛ́rɛ̀	1043.0
90022	Dogul_Dom_Dogon	braid	àn.d.ʒù-kám.b-ù	1368.0
90952	Tebul_Ure_Dogon	braid	kú-ɡɔ́#ɛ́rɛ́	3295.0
91530	Tebul_Ure_Dogon	braid	kù-ɛ́rù	1043.0
93711	Tebul_Ure_Dogon	braid	dàbà-kám.bú	1368.0
94811	Tommo_So_Dogon	braid	ɛ́rɛ́	1043.0
94840	Tommo_So_Dogon	braid	kù.ù#ɛ̀rú	1043.0
95450	Jamsay_Dogon	braid	kú.ú.n#tí.í.n	3295.0
95451	Jamsay_Dogon	braid	kú.ú.n#mùnó	3295.0
97624	Tommo_So_Dogon	braid	kú.ú#ɛ́rɛ́	3295.0
99616	Tiranige_Diga_Dogon	braid	ŋɔ̀.ɔ̀ɲí	1368.0
101136	Tiranige_Diga_Dogon	braid	kòɡò-mún.dí-jé	1043.0
101527	Tiranige_Diga_Dogon	braid	mún.dú-ró	3295.0
101528	Tiranige_Diga_Dogon	braid	kòɡó#mún.dó	3295.0
102516	Nanga	braid	kú.ù#mùn.dó	3295.0
103773	Nanga	braid	kù.ù-mún.dò	1043.0
103776	Nanga	braid	mùn.dó	1043.0
108062	Nanga	braid	kám.bî	1368.0
111070	Perge_Tegu	braid	kú.ú#mùló	3295.0
112777	Perge_Tegu	braid	mùlú	1043.0
112783	Perge_Tegu	braid	mùló	1043.0
114603	Perge_Tegu	braid	sàɡàrà-kâm	1368.0
114604	Perge_Tegu	braid	kâm	1368.0
117138	Perge_Tegu	braid	kâm	1368.0
117613	Tommo_So_Dogon	braid	tàbà#kám.bé	1368.0
118917	Jamsay_Dogon	braid	ti.n	1043.0
119422	Ana_Tinga_Dogon	braid	ɛdɛle	1043.0
120004	Tebul_Ure_Dogon	braid	ɛru	1043.0
120365	Yanda_Dom_Dogon	braid	tàbà-kám.bù	1368.0
120475	Bankan_Tey_Dogon	braid	ɛ́rì	1043.0
121252	Yanda_Dom_Dogon	braid	ɛda	1043.0
122399	Bunoge_Dogon	braid	beɡu	1043.0
122522	Bankan_Tey_Dogon	braid	kìrìkà-kám.béj	1368.0
127671	Ben_Tey_Dogon	braid	àrà-kâm	1368.0
128289	Jamsay_Dogon	braid	tɛ́.ɛ́�	1043.0
128291	Jamsay_Dogon	braid	kù.ù�-mǔn	1043.0
129471	Jamsay_Dogon	braid	kú.ú�#mùnó	3295.0
130026	Tengou-Togo_Dogon	braid	munɔ	1043.0
131761	Nanga	braid	kú.ù#mùn.dó	3295.0
132853	Yorno_So	braid	dùmɔ̀-kámù	1368.0
133339	Nanga	braid	mùn.dó	1043.0
133341	Nanga	braid	kù.ù-mún.dò	1043.0
133624	Najamba	braid	kìrɡà-kám.bù	1368.0
136561	Nanga	braid	kám.bî	1368.0
140650	Nanga	braid	mùn.dó	1043.0
140658	Nanga	braid	kù.ù-mún.dò	1043.0
141843	Nanga	braid	kú.ù#mùn.dó	3295.0
143622	Mombo_Dogon	braid	mun.du	1043.0
145649	Mombo_Dogon	braid	mun.duɡɔ	1043.0
146916	Nanga	braid	kám.bî	1368.0
148748	Donno_So_Dogon	braid	ɛrɛdu	1043.0
149686	Ampari_Dogon	braid	mun.dɛrɛ	1043.0
151455	Toro_Tegu_Dogon	braid	ɛ́rá	3295.0
151456	Toro_Tegu_Dogon	braid	ɛ́rú	3295.0
152587	Toro_Tegu_Dogon	braid	ɛ́rá	1043.0
152588	Toro_Tegu_Dogon	braid	ɛ́rú	1043.0
152590	Toro_Tegu_Dogon	braid	kù-ɛ́rú	1043.0
156369	Toro_Tegu_Dogon	braid	mú.údù	1368.0
160758	Toro_Tegu_Dogon	braid	kùɛ́rú	1043.0
161406	Tiranige_Diga_Dogon	braid	kòɡòmún.díjé	1043.0
162001	Dogul_Dom_Dogon	braid	ɛ́rùɡ	1043.0
414	Tomo_Kan_Dogon	break	páráɡí	460.0
776	Bankan_Tey_Dogon	break	púsó	460.0
777	Bankan_Tey_Dogon	break	bɛ̀.ɛ̀rí	460.0
1313	Guru_(Mali)	break	ɲɔ̀w.nɔ́	2558.0
1645	Guru_(Mali)	break	zɔ̀ɣɔ́	2558.0
3896	Togo_Kan	break	ɲɔ̀w.nɔ́	2558.0
3897	Togo_Kan	break	kój	2558.0
3898	Togo_Kan	break	kó	2558.0
3944	Togo_Kan	break	tɛ́wɛ́	2558.0
3961	Togo_Kan	break	pɛ́.ɛ́ɡì#mediop	460.0
4103	Bankan_Tey_Dogon	break	kúŋ.ɡó	2558.0
4126	Bankan_Tey_Dogon	break	dùn.dó	460.0
4127	Bankan_Tey_Dogon	break	dàrí	2558.0
4129	Bankan_Tey_Dogon	break	télé#tí	2558.0
4137	Bankan_Tey_Dogon	break	kɛ́wrí#zɛ́	2558.0
4138	Bankan_Tey_Dogon	break	pɛ́zírí	460.0
4139	Bankan_Tey_Dogon	break	kúŋ.ɡó	2558.0
4145	Bankan_Tey_Dogon	break	tʃɛ́sɛ́	460.0
4146	Bankan_Tey_Dogon	break	súmír.ní.í	460.0
4147	Bankan_Tey_Dogon	break	dùn.dó	2558.0
4153	Bankan_Tey_Dogon	break	pén.díré#tí	460.0
4868	Togo_Kan	break	pɛ́.ɛ́ɡì	460.0
5137	Togo_Kan	break	pɛ́.ɛ́ɡì	460.0
5341	Togo_Kan	break	pɛ́.ɛ́ɡì	680.0
6505	Togo_Kan	break	dɛ̀.ɛ̀r.nɛ́	460.0
6506	Togo_Kan	break	káwárá	2558.0
6507	Togo_Kan	break	káwùrù	2558.0
6509	Togo_Kan	break	pɛ́.ɛ́ɡɛ́#finav	2558.0
6510	Togo_Kan	break	pɛ́.ɛ́ɡù	460.0
6519	Togo_Kan	break	pɛ́.ɛ́ɡù#finav	2558.0
6520	Togo_Kan	break	tɛ́wɛ́	2558.0
6523	Togo_Kan	break	pɛ́.ɛ́ɡù	2558.0
6527	Togo_Kan	break	mɛ̀w.nɛ́	2558.0
6528	Togo_Kan	break	tì.n#mǎ#pɛ́.ɛ́ɡù	2558.0
6530	Togo_Kan	break	bàd.ʒá	2558.0
6531	Togo_Kan	break	pɛ́lɛ́	2558.0
6532	Togo_Kan	break	pɛ̂l	2558.0
6533	Togo_Kan	break	púɡúd.ʒó	2558.0
6534	Togo_Kan	break	púɡùd.ʒù	2558.0
6540	Togo_Kan	break	púɡúd.ʒó	2558.0
6541	Togo_Kan	break	púɡúd.ʒù	2558.0
6544	Togo_Kan	break	póló	2558.0
6545	Togo_Kan	break	pôl	2558.0
6546	Togo_Kan	break	tó.ó	2558.0
6552	Togo_Kan	break	púɡúd.ʒó	2558.0
6553	Togo_Kan	break	púɡúd.ʒù	2558.0
7860	Bankan_Tey_Dogon	break	kúmó	460.0
7900	Bankan_Tey_Dogon	break	ɲàmá	2558.0
7901	Bankan_Tey_Dogon	break	pó.óró	2558.0
8786	Togo_Kan	break	mɛ̀w.nɛ́	460.0
12033	Toro_Tegu_Dogon	break	pútú-kó	460.0
12034	Toro_Tegu_Dogon	break	pútú-kú	460.0
14136	Togo_Kan	break	pálá	460.0
14137	Togo_Kan	break	pâl	460.0
14138	Togo_Kan	break	dèŋéré	460.0
14139	Togo_Kan	break	dèŋírì	460.0
17817	Toro_Tegu_Dogon	break	zɔ̀ɡɔ́	460.0
17818	Toro_Tegu_Dogon	break	zɔ̀ɡú	460.0
19700	Toro_Tegu_Dogon	break	ɲùmnɔ́	2558.0
19701	Toro_Tegu_Dogon	break	ɲùmnú	2558.0
19702	Toro_Tegu_Dogon	break	ɡùsù-rɔ́	2558.0
19703	Toro_Tegu_Dogon	break	ɡùsù-rú	2558.0
19704	Toro_Tegu_Dogon	break	ɲùmnɔ́	2558.0
19705	Toro_Tegu_Dogon	break	ɲùmnú	2558.0
19706	Toro_Tegu_Dogon	break	ɛ́w.ná	2558.0
19707	Toro_Tegu_Dogon	break	ɛ́m	2558.0
19708	Toro_Tegu_Dogon	break	pɛ́lsá	2558.0
19709	Toro_Tegu_Dogon	break	pɛ́lsú	2558.0
19710	Toro_Tegu_Dogon	break	zàmá	460.0
19711	Toro_Tegu_Dogon	break	zǎm	460.0
19721	Toro_Tegu_Dogon	break	zɔ̀ɡɔ́	2558.0
19722	Toro_Tegu_Dogon	break	zɔ̀ɡú	2558.0
19725	Toro_Tegu_Dogon	break	túɡú-rɔ́	2558.0
19726	Toro_Tegu_Dogon	break	túɡú-rú	2558.0
19731	Toro_Tegu_Dogon	break	bùɡùsɔ́	2558.0
19732	Toro_Tegu_Dogon	break	bùɡùsú	2558.0
19733	Toro_Tegu_Dogon	break	dɛ̀l-zí	460.0
19734	Toro_Tegu_Dogon	break	dùŋ.ɡùrɔ́	2558.0
19735	Toro_Tegu_Dogon	break	dùŋ.ɡùrú	2558.0
19736	Toro_Tegu_Dogon	break	dùŋ.ɡùrɔ́	2558.0
19737	Toro_Tegu_Dogon	break	dùŋ.ɡùrú	2558.0
19738	Toro_Tegu_Dogon	break	túɡú-rɔ́	460.0
19739	Toro_Tegu_Dogon	break	túɡú-rú	460.0
19745	Toro_Tegu_Dogon	break	ɡùsù-rɔ́	2558.0
19746	Toro_Tegu_Dogon	break	ɡùsù-rú	2558.0
19747	Toro_Tegu_Dogon	break	túɡú-rɔ́	2558.0
19748	Toro_Tegu_Dogon	break	túɡú-rú	2558.0
19749	Toro_Tegu_Dogon	break	túɡɔ́	2558.0
19750	Toro_Tegu_Dogon	break	túɡú	2558.0
19751	Toro_Tegu_Dogon	break	dùŋ.ɡùrɔ́	460.0
19752	Toro_Tegu_Dogon	break	dùŋ.ɡùrú	460.0
19753	Toro_Tegu_Dogon	break	zɔ̀ɡɔ́	2558.0
19754	Toro_Tegu_Dogon	break	zɔ̀ɡú	2558.0
19757	Toro_Tegu_Dogon	break	tʃɛ́sá	460.0
19758	Toro_Tegu_Dogon	break	tʃɛ́sú	460.0
20026	Donno_So_Dogon	break	jám-ì	2558.0
20027	Donno_So_Dogon	break	jàmá	2558.0
20054	Donno_So_Dogon	break	mún.d.ʒ-è	460.0
20055	Donno_So_Dogon	break	mùn.d.ʒé	460.0
20454	Donno_So_Dogon	break	pɛ́.ɛ́l-ì	460.0
20455	Donno_So_Dogon	break	pɛ́.ɛ́lɛ̀	460.0
20620	Donno_So_Dogon	break	pɛ́.ɛ́l-ì-j	460.0
20621	Donno_So_Dogon	break	pɛ́.ɛ́l-ɛ̀.ɛ̀	460.0
21239	Donno_So_Dogon	break	póllò	2558.0
21240	Donno_So_Dogon	break	dè.èl-é.è	460.0
21241	Donno_So_Dogon	break	póll-è	2558.0
21242	Donno_So_Dogon	break	póllò	2558.0
21243	Donno_So_Dogon	break	póll-è	460.0
21244	Donno_So_Dogon	break	póllò	460.0
21248	Donno_So_Dogon	break	póll-è	2558.0
21250	Donno_So_Dogon	break	púɡùd-ì	2558.0
21251	Donno_So_Dogon	break	púɡùdò	2558.0
21252	Donno_So_Dogon	break	púɡùd-ì	2558.0
21253	Donno_So_Dogon	break	púɡùdò	2558.0
21254	Donno_So_Dogon	break	kábìl-ì	2558.0
21255	Donno_So_Dogon	break	kábàlà	2558.0
22337	Donno_So_Dogon	break	púɡùd-ì	460.0
22338	Donno_So_Dogon	break	púɡùdò	460.0
24161	Donno_So_Dogon	break	páll-ì	460.0
24162	Donno_So_Dogon	break	pállà	460.0
25683	Penange	break	ɲám	2558.0
25684	Penange	break	dɛ́ŋ.ɡɛ́	2558.0
25691	Penange	break	ɡílɛ́	460.0
25858	Penange	break	ɡílá-ɡè	460.0
25911	Penange	break	ɡílɛ́	460.0
26256	Penange	break	ɡílá-ɡè	2558.0
26258	Penange	break	ɡílá-ɡè	2558.0
26259	Penange	break	púɡúd.ʒè	2558.0
26260	Penange	break	púɡúd.ʒè	2558.0
26264	Penange	break	kóm.bólè	2558.0
26866	Penange	break	púɡúd.ʒè	460.0
28056	Penange	break	púrú-ɡè	460.0
28189	Toro_Tegu_Dogon	break	túɡɔ́	460.0
28190	Toro_Tegu_Dogon	break	túɡú	460.0
28822	Mombo_Dogon	break	ɲámí	2558.0
28823	Mombo_Dogon	break	ɲámí	2558.0
28879	Mombo_Dogon	break	ɡílɛ́	460.0
28890	Mombo_Dogon	break	ɡúm.bé	2558.0
28975	Toro_Tegu_Dogon	break	túɡú-rɔ́	460.0
28976	Toro_Tegu_Dogon	break	túɡú-rú	460.0
29334	Mombo_Dogon	break	ɡílɛ́	3020.0
29716	Mombo_Dogon	break	pén.déɡè	460.0
29988	Mombo_Dogon	break	pén.dé	460.0
30182	Mombo_Dogon	break	ɡílɛ́	680.0
30669	Toro_Tegu_Dogon	break	túɡɔ́	460.0
30670	Toro_Tegu_Dogon	break	túɡú	460.0
30751	Toro_Tegu_Dogon	break	j.nàu.ná	2558.0
30752	Toro_Tegu_Dogon	break	j.nǎm	2558.0
30753	Toro_Tegu_Dogon	break	káw.ná##ká.n	2558.0
30754	Toro_Tegu_Dogon	break	káw.ná	2558.0
30755	Toro_Tegu_Dogon	break	j.nǎm#kám	2558.0
30756	Toro_Tegu_Dogon	break	zèɡùró	2558.0
30757	Toro_Tegu_Dogon	break	zèɡùrú	2558.0
31481	Mombo_Dogon	break	nɛ́llú	460.0
31482	Mombo_Dogon	break	dúŋ.ɡúlè	2558.0
31483	Mombo_Dogon	break	ɡíláɡè	460.0
31484	Mombo_Dogon	break	ɡíláɡè	2558.0
31490	Mombo_Dogon	break	pén.déɡè	2558.0
31491	Mombo_Dogon	break	pén.djé	460.0
31492	Mombo_Dogon	break	ɡíláɡè	2558.0
31493	Mombo_Dogon	break	tɛ́báɡè	2558.0
31499	Mombo_Dogon	break	ɲámáɡè	460.0
31511	Mombo_Dogon	break	kɛ́ŋ.ɡɛ́	2558.0
33474	Mombo_Dogon	break	píd.ʒáɡè	460.0
34815	Jamsay_Dogon	break	pullo	460.0
36784	Mombo_Dogon	break	sájélè	460.0
39139	Dogul_Dom_Dogon	break	pòròɡùlé	2558.0
39140	Dogul_Dom_Dogon	break	kɛ̀psɛ́	2558.0
39511	Dogul_Dom_Dogon	break	pòsòɡùlé	460.0
41787	Jamsay_Dogon	break	pɔɡɔd.ʒɔ	460.0
43595	Jamsay_Dogon	break	dumur.no	2558.0
43596	Jamsay_Dogon	break	tumur.no	2558.0
43604	Jamsay_Dogon	break	jɛɡɛrɛ	2558.0
43609	Jamsay_Dogon	break	teŋe	2558.0
43610	Jamsay_Dogon	break	tinworo	2558.0
43612	Jamsay_Dogon	break	ɡud.ʒɔ	2558.0
43613	Jamsay_Dogon	break	karawa	2558.0
43614	Jamsay_Dogon	break	pɛ́.ɛ́	460.0
43615	Jamsay_Dogon	break	pɔɡɔd.ʒɔ	2558.0
43616	Jamsay_Dogon	break	mɔŋo	2558.0
43619	Jamsay_Dogon	break	pɔɡɔd.ʒɔ	2558.0
43622	Jamsay_Dogon	break	sur.no	460.0
43623	Jamsay_Dogon	break	korowo	2558.0
43624	Jamsay_Dogon	break	pɛ́.ɛ́rɛ́	2558.0
43625	Jamsay_Dogon	break	pɛrɛ	460.0
43629	Jamsay_Dogon	break	pɛrɛ	2558.0
43630	Jamsay_Dogon	break	daŋar.na	460.0
43631	Jamsay_Dogon	break	d.ʒɔɡɔ	2558.0
43633	Jamsay_Dogon	break	tʃɛd.ʒɛ	460.0
44612	Jamsay_Dogon	break	pɛ́.ɛ́rɛ́	680.0
44756	Jamsay_Dogon	break	pɛrɛ	460.0
44967	Jamsay_Dogon	break	pɛrɛ	460.0
45639	Jamsay_Dogon	break	pɛ́.ɛ́rɛ́	460.0
45643	Jamsay_Dogon	break	pɛd.ʒɛ	2558.0
45677	Jamsay_Dogon	break	ɲɔw.nɔ	2558.0
45678	Jamsay_Dogon	break	sɛr.nɛw.nɛ	2558.0
45878	Yorno_So	break	jàu.nú	2558.0
45879	Yorno_So	break	jàu.ná	2558.0
45917	Yorno_So	break	pɛ́.ɛ́l	460.0
45918	Yorno_So	break	pɛ́.ɛ́lɛ́	460.0
49393	Najamba	break	pàrà-ɡè	460.0
49394	Najamba	break	párá-ɡí	460.0
49546	Yorno_So	break	púló	2558.0
49547	Yorno_So	break	póló	460.0
49548	Yorno_So	break	púló	460.0
49558	Yorno_So	break	pɛ́.ɛ́l	2558.0
49559	Yorno_So	break	pɛ́.ɛ́lɛ́	2558.0
49560	Yorno_So	break	ɡùmɔ́	460.0
49561	Yorno_So	break	d.ʒɔ̀ɡɔ́	2558.0
49576	Yorno_So	break	kɛ́d.ʒɛ́	460.0
49577	Yorno_So	break	dɛ̀.ɛ̀r.n-è.é	460.0
49578	Yorno_So	break	sɔ́.ɔ́.n	460.0
49580	Yorno_So	break	tɛ́ŋɛ́	2558.0
49581	Yorno_So	break	kɔ́d.ʒɔ́	2558.0
49582	Yorno_So	break	tǐn#mà.á#ɡò.ó-nɔ́	2558.0
49583	Yorno_So	break	kɛ́bíl	2558.0
49584	Yorno_So	break	kɛ́bɛ́lɛ́	2558.0
49585	Yorno_So	break	pɛ́.ɛ́�	460.0
49586	Yorno_So	break	púɡɔ́d.ʒɔ́	2558.0
49589	Yorno_So	break	póló	2558.0
49594	Yorno_So	break	d.ʒɔ̀ɡɔ́	2558.0
49595	Yorno_So	break	túmúl	2558.0
49596	Yorno_So	break	túmɔ́lɔ́	2558.0
49603	Yorno_So	break	ɡùd.ʒɔ́	2558.0
49619	Yorno_So	break	sálú	2558.0
49620	Yorno_So	break	sálá	2558.0
52804	Yorno_So	break	pɔ́d.ʒú-ɡú	460.0
52805	Yorno_So	break	pɔ́d.ʒɔ́-ɡɔ́	460.0
55832	Najamba	break	púd.ʒó-ɡí	460.0
58508	Yorno_So	break	púló	460.0
59605	Najamba	break	jèɡìd.ʒè	2558.0
59606	Najamba	break	jèɡíd.ʒí	2558.0
59632	Najamba	break	péllí	2558.0
59637	Najamba	break	ɡìnàɡè	2558.0
59638	Najamba	break	ɡìnáɡí	2558.0
59639	Najamba	break	dà.á#ɡwè	460.0
59640	Najamba	break	jèɡìd.ʒè	2558.0
59641	Najamba	break	jèɡíd.ʒí	2558.0
59645	Najamba	break	pùllè	2558.0
59646	Najamba	break	púllí	2558.0
59647	Najamba	break	tùm.bìlè	2558.0
59648	Najamba	break	túm.bíl	2558.0
59650	Najamba	break	kɛ́bílɛ́	2558.0
59651	Najamba	break	kɛ́bílɛ́	460.0
59660	Najamba	break	pùllè	2558.0
59661	Najamba	break	púllí	2558.0
59668	Najamba	break	dìn.d.ʒɛ́	2558.0
59669	Najamba	break	pùllè	460.0
59670	Najamba	break	púllí	460.0
59671	Najamba	break	té.é#állɛ́	2558.0
59672	Najamba	break	púl	460.0
59673	Najamba	break	sìŋ.ɡìl-ŋ.ɡán	460.0
59691	Najamba	break	dà.á#ɡwè	2558.0
59694	Najamba	break	pùle	460.0
62402	Najamba	break	ɡìnɛ́	460.0
62445	Najamba	break	ɲàmè	2558.0
62446	Najamba	break	ɲǎm	2558.0
62447	Najamba	break	ɡwè	2558.0
62448	Najamba	break	náfà.à#mà#ɡwé	2558.0
64074	Ben_Tey_Dogon	break	pálí	460.0
67232	Ben_Tey_Dogon	break	sájá	460.0
69000	Ben_Tey_Dogon	break	póló	2558.0
69003	Ben_Tey_Dogon	break	téŋ.ɡéré	2558.0
69004	Ben_Tey_Dogon	break	kɔ́n.d.ʒú	2558.0
69005	Ben_Tey_Dogon	break	tìr.ní#wòró	2558.0
69008	Ben_Tey_Dogon	break	jèɡìsé	2558.0
69009	Ben_Tey_Dogon	break	púɡúsú	2558.0
69010	Ben_Tey_Dogon	break	káwrú	2558.0
69013	Ben_Tey_Dogon	break	káwrú	2558.0
69014	Ben_Tey_Dogon	break	tʃɛ́sɛ́	460.0
69016	Ben_Tey_Dogon	break	sú.úr.níj.ní	460.0
69017	Ben_Tey_Dogon	break	dàŋ.ɡìrí	2558.0
69018	Ben_Tey_Dogon	break	póɲóró	2558.0
69019	Ben_Tey_Dogon	break	pén.d.ʒírí	460.0
69021	Ben_Tey_Dogon	break	ɡùsɔ́	2558.0
69022	Ben_Tey_Dogon	break	tʃɛ́wrú	2558.0
69023	Ben_Tey_Dogon	break	pɛ́	460.0
69024	Ben_Tey_Dogon	break	kúŋ.ɡó	2558.0
69025	Ben_Tey_Dogon	break	dàŋ.ɡìrí	460.0
69026	Ben_Tey_Dogon	break	dàrí	2558.0
69027	Ben_Tey_Dogon	break	dàrí	2558.0
69694	Bunoge_Dogon	break	ɲámì	2558.0
69695	Bunoge_Dogon	break	ɲámì	2558.0
69701	Bunoge_Dogon	break	mɛ́lɛ̀	460.0
69841	Bunoge_Dogon	break	mélá-ɡè	460.0
69897	Bunoge_Dogon	break	mɛ́lɛ̀	460.0
70323	Bunoge_Dogon	break	mèlá-ɡè	2558.0
70326	Bunoge_Dogon	break	kóm.bólè	2558.0
70327	Bunoge_Dogon	break	mélá-ɡè	2558.0
70330	Bunoge_Dogon	break	púɡúd.ʒè	2558.0
70331	Bunoge_Dogon	break	púɡúd.ʒè	2558.0
71010	Bunoge_Dogon	break	púɡúd.ʒè	460.0
71029	Ben_Tey_Dogon	break	kúŋ.ɡó	680.0
71494	Ben_Tey_Dogon	break	kúŋ.ɡó	460.0
72247	Ben_Tey_Dogon	break	kúŋ.ɡó	460.0
72252	Bunoge_Dogon	break	párá-ɡè	460.0
73002	Yanda_Dom_Dogon	break	jàmà-lí	2558.0
73003	Yanda_Dom_Dogon	break	jǎm	2558.0
73004	Yanda_Dom_Dogon	break	kóló-lì	2558.0
73005	Yanda_Dom_Dogon	break	kóló	2558.0
73006	Yanda_Dom_Dogon	break	pɛ́rù-pɛ́rù#jǎm	2558.0
73068	Yanda_Dom_Dogon	break	mùzà-lí	460.0
73069	Yanda_Dom_Dogon	break	mùzɔ́	460.0
74089	Yanda_Dom_Dogon	break	pól-ló-lì	460.0
74090	Yanda_Dom_Dogon	break	pól-ló	460.0
74199	Ben_Tey_Dogon	break	pɛ̀tɛ́-pɛ̀tɛ́#káj.n	2558.0
74261	Ben_Tey_Dogon	break	kúŋ.ɡó	460.0
74313	Ben_Tey_Dogon	break	ɲàu.ná	2558.0
74345	Ben_Tey_Dogon	break	ɲàu.ná#ɡǒ	2558.0
74346	Ben_Tey_Dogon	break	d.ʒèɡèré	2558.0
74481	Yanda_Dom_Dogon	break	pólí-jó-lì	460.0
74482	Yanda_Dom_Dogon	break	pólí-jó	460.0
76356	Yanda_Dom_Dogon	break	pól-ló	2558.0
76357	Yanda_Dom_Dogon	break	mùzùlà-lí	460.0
76358	Yanda_Dom_Dogon	break	mùzúlɔ́	460.0
76359	Yanda_Dom_Dogon	break	pólló-lì	460.0
76360	Yanda_Dom_Dogon	break	pólló	460.0
76370	Yanda_Dom_Dogon	break	pól-ló-lì	2558.0
76371	Yanda_Dom_Dogon	break	pól-ló	2558.0
76372	Yanda_Dom_Dogon	break	pólló-lì	460.0
76373	Yanda_Dom_Dogon	break	pólló	460.0
76374	Yanda_Dom_Dogon	break	ɡùjò-lí	2558.0
76375	Yanda_Dom_Dogon	break	ɡùjó	2558.0
76380	Yanda_Dom_Dogon	break	páɡú-lá-lì	460.0
76381	Yanda_Dom_Dogon	break	páɡú-lɛ́	460.0
76382	Yanda_Dom_Dogon	break	sùmà	460.0
76393	Yanda_Dom_Dogon	break	pɛ́já-lì	460.0
76394	Yanda_Dom_Dogon	break	pɛ́.ɛ́	460.0
76395	Yanda_Dom_Dogon	break	pólló-lì	460.0
76396	Yanda_Dom_Dogon	break	pólló	460.0
76399	Yanda_Dom_Dogon	break	pém.bé-lì	2558.0
76400	Yanda_Dom_Dogon	break	pém.bé	2558.0
76401	Yanda_Dom_Dogon	break	kóm.búló-lì	2558.0
76402	Yanda_Dom_Dogon	break	kóm.búló	2558.0
76409	Yanda_Dom_Dogon	break	jèɡízé	2558.0
76410	Yanda_Dom_Dogon	break	jèɡìzè-lí	2558.0
76411	Yanda_Dom_Dogon	break	jèɡízé	2558.0
76412	Yanda_Dom_Dogon	break	ɡùjò-lí	2558.0
76413	Yanda_Dom_Dogon	break	ɡùjó	2558.0
76417	Yanda_Dom_Dogon	break	dɛ̀nìlà-lí	2558.0
76418	Yanda_Dom_Dogon	break	dɛ̀nílɛ́	2558.0
76434	Yanda_Dom_Dogon	break	jèɡìzè-lí	2558.0
78241	Tommo_So_Dogon	break	pál-lá	460.0
